QUANTIDADE DE SUPORTES PRIMEIRO TRIMESTRE,QUANTIDADE DE SUPORTES SEGUNDO TRIMESTRE,QUANTIDADE DE SUPORTES TERCEIRO TRIMESTRE,QUANTIDADE DE SUPORTES QUARTO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET PRIMEIRO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET SEGUNDO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET TERCEIRO TRIMESTRE,QUANTIDADE DE INSTALAÇÕES INTERNET QUARTO TRIMESTRE,LOCALIDADE_Cidade,LOCALIDADE_Área Rural,CIDADE_Juiz de Fora,CIDADE_Mercês,CIDADE_Rio Pomba,CIDADE_Silveirânia,CIDADE_Tabuleiro,CIDADE_Ubá,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET PRIMEIRO TRIMESTRE_Roteador desconfigurado,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET SEGUNDO TRIMESTRE_Roteador desconfigurado,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET TERCEIRO TRIMESTRE_Roteador desconfigurado,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Cabo de internet arrebentado,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Falta de energia no local,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Falta de pagamento da mensalidade,MOTIVO FALTA DE INTERNET QUARTO TRIMESTRE_Roteador desconfigurado,MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET PRIMEIRO TRIMESTRE_Valor da mensalidade adequado,MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET SEGUNDO TRIMESTRE_Valor da mensalidade adequado,MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET TERCEIRO TRIMESTRE_Valor da mensalidade adequado,MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Indicação,MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Promoção,MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Publicidade (Panfletos / Redes Sociais),MOTIVO PARA CONTRATAR INTERNET QUARTO TRIMESTRE_Valor da mensalidade adequado,Outlier,QUANTIDADE DE SUPORTES PRIMEIRO TRIMESTRE_BoxCox,QUANTIDADE DE SUPORTES SEGUNDO TRIMESTRE_BoxCox,QUANTIDADE DE SUPORTES TERCEIRO TRIMESTRE_BoxCox,QUANTIDADE DE SUPORTES QUARTO TRIMESTRE_BoxCox,QUANTIDADE DE INSTALAÇÕES INTERNET PRIMEIRO TRIMESTRE_BoxCox,QUANTIDADE DE INSTALAÇÕES INTERNET SEGUNDO TRIMESTRE_BoxCox,QUANTIDADE DE INSTALAÇÕES INTERNET TERCEIRO TRIMESTRE_BoxCox,QUANTIDADE DE INSTALAÇÕES INTERNET QUARTO TRIMESTRE_BoxCox
0.01,0.6766666666666665,0.76,1.01,0.26,0.6,0.6766666666666667,0.01,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-2.783423550898865,-0.35403353633764556,-0.2513770621017393,0.009976782785986345,-1.249296614329533,-1.8564000406763874,-0.3530320537283472,-3.731267316551895
0.6100000000000001,0.6766666666666665,1.01,0.26,0.01,0.6,0.6766666666666667,0.3433333333333335,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.46602680756995235,-0.35403353633764556,0.009982541192865868,-0.9608824981730145,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-1.016646931833234
1.01,0.3433333333333335,0.76,1.01,0.01,0.6,0.6766666666666667,0.676666666666667,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.00996225472375035,-0.82347597740879,-0.2513770621017393,0.009976782785986345,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-0.383431421735464
1.01,0.3433333333333335,0.76,1.01,0.26,0.7999999999999999,0.3433333333333332,0.3433333333333335,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.00996225472375035,-0.82347597740879,-0.2513770621017393,0.009976782785986345,-1.249296614329533,-0.37431810604494536,-0.8174977012904474,-1.016646931833234
0.01,0.01,0.01,0.01,0.26,0.6,0.3433333333333332,0.01,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,-2.783423550898865,-1.7695502067958968,-1.4627695615123901,-1.7140454151009108,-1.249296614329533,-1.8564000406763874,-0.8174977012904474,-3.731267316551895
0.6100000000000001,0.01,0.26,0.51,0.26,0.6,0.6766666666666667,0.01,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,-0.46602680756995235,-1.7695502067958968,-0.8979048500016671,-0.5656915219614638,-1.249296614329533,-1.8564000406763874,-0.3530320537283472,-3.731267316551895
0.01,1.01,0.26,0.51,0.01,0.6,0.6766666666666667,0.01,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,-2.783423550898865,0.00997569667817465,-0.8979048500016671,-0.5656915219614638,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-3.731267316551895
0.01,0.3433333333333335,0.76,1.01,0.01,0.6,0.6766666666666667,0.01,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,-2.783423550898865,-0.82347597740879,-0.2513770621017393,0.009976782785986345,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-3.731267316551895
0.6100000000000001,0.6766666666666665,0.01,0.26,0.01,0.6,0.3433333333333332,0.01,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,-0.46602680756995235,-0.35403353633764556,-1.4627695615123901,-0.9608824981730145,-3.5879255432085952,-1.8564000406763874,-0.8174977012904474,-3.731267316551895
0.01,0.3433333333333335,0.76,0.26,0.26,0.7999999999999999,1.0100000000000002,0.676666666666667,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-2.783423550898865,-0.82347597740879,-0.2513770621017393,-0.9608824981730145,-1.249296614329533,-0.37431810604494536,0.00997644243154653,-0.383431421735464
0.6100000000000001,0.6766666666666665,1.01,0.51,0.01,0.6,0.6766666666666667,0.01,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.46602680756995235,-0.35403353633764556,0.009982541192865868,-0.5656915219614638,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-3.731267316551895
0.6100000000000001,0.6766666666666665,1.01,0.26,0.01,0.6,0.01,0.01,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-0.46602680756995235,-0.35403353633764556,0.009982541192865868,-0.9608824981730145,-3.5879255432085952,-1.8564000406763874,-1.7311278852781005,-3.731267316551895
0.01,0.3433333333333335,0.76,1.01,0.01,0.6,0.6766666666666667,0.01,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-2.783423550898865,-0.82347597740879,-0.2513770621017393,0.009976782785986345,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-3.731267316551895
0.01,1.01,1.01,0.51,0.26,0.7999999999999999,1.0100000000000002,0.01,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-2.783423550898865,0.00997569667817465,0.009982541192865868,-0.5656915219614638,-1.249296614329533,-0.37431810604494536,0.00997644243154653,-3.731267316551895
0.01,0.3433333333333335,0.76,1.01,0.01,0.6,0.6766666666666667,0.676666666666667,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-2.783423550898865,-0.82347597740879,-0.2513770621017393,0.009976782785986345,-3.5879255432085952,-1.8564000406763874,-0.3530320537283472,-0.383431421735464
0.6100000000000001,0.3433333333333335,0.01,0.26,0.26,0.6,0.3433333333333332,0.01,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,-0.46602680756995235,-0.82347597740879,-1.4627695615123901,-0.9608824981730145,-1.249296614329533,-1.8564000406763874,-0.8174977012904474,-3.731267316551895
0.6100000000000001,0.6766666666666665,1.01,1.01,0.76,0.6,0.3433333333333332,0.01,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-0.46602680756995235,-0.35403353633764556,0.009982541192865868,0.009976782785986345,-0.2702133924848854,-1.8564000406763874,-0.8174977012904474,-3.731267316551895
0.01,1.01,0.76,1.01,0.01,0.6,1.0100000000000002,0.01,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-2.783423550898865,0.00997569667817465,-0.2513770621017393,0.009976782785986345,-3.5879255432085952,-1.8564000406763874,0.00997644243154653,-3.731267316551895
1.01,0.6766666666666665,1.01,1.01,1.01,0.7999999999999999,0.01,0.01,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.00996225472375035,-0.35403353633764556,0.009982541192865868,0.009976782785986345,0.009955942773817684,-0.37431810604494536,-1.7311278852781005,-3.731267316551895
0.01,0.01,0.76,0.01,0.76,1.0,0.01,0.676666666666667,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-2.783423550898865,-1.7695502067958968,-0.2513770621017393,-1.7140454151009108,-0.2702133924848854,0.0,-1.7311278852781005,-0.383431421735464
0.81,0.01,1.01,1.01,0.26,0.6,0.6766666666666667,0.676666666666667,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,-0.20546690521843297,-1.7695502067958968,0.009982541192865868,0.009976782785986345,-1.249296614329533,-1.8564000406763874,-0.3530320537283472,-0.383431421735464
0.01,0.3433333333333335,0.76,1.01,0.01,0.6,0.3433333333333332,0.01,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,-2.783423550898865,-0.82347597740879,-0.2513770621017393,0.009976782785986345,-3.5879255432085952,-1.8564000406763874,-0.8174977012904474,-3.731267316551895
0.01,0.01,0.26,0.26,0.01,0.6,0.01,0.676666666666667,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,-2.783423550898865,-1.7695502067958968,-0.8979048500016671,-0.9608824981730145,-3.5879255432085952,-1.8564000406763874,-1.7311278852781005,-0.383431421735464
0.6100000000000001,0.3433333333333335,0.01,0.26,0.01,0.6,0.3433333333333332,0.3433333333333335,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.46602680756995235,-0.82347597740879,-1.4627695615123901,-0.9608824981730145,-3.5879255432085952,-1.8564000406763874,-0.8174977012904474,-1.016646931833234
1.01,1.01,1.01,1.01,0.76,0.7999999999999999,0.6766666666666667,0.3433333333333335,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.00996225472375035,0.00997569667817465,0.009982541192865868,0.009976782785986345,-0.2702133924848854,-0.37431810604494536,-0.3530320537283472,-1.016646931833234
0.01,0.3433333333333335,1.01,0.51,0.26,1.0,1.0100000000000002,0.676666666666667,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,-2.783423550898865,-0.82347597740879,0.009982541192865868,-0.5656915219614638,-1.249296614329533,0.0,0.00997644243154653,-0.383431421735464
0.81,0.6766666666666665,0.76,0.51,0.01,0.7999999999999999,0.6766666666666667,0.01,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.20546690521843297,-0.35403353633764556,-0.2513770621017393,-0.5656915219614638,-3.5879255432085952,-0.37431810604494536,-0.3530320537283472,-3.731267316551895
0.6100000000000001,1.01,1.01,1.01,0.26,1.0,0.6766666666666667,1.01,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,-0.46602680756995235,0.00997569667817465,0.009982541192865868,0.009976782785986345,-1.249296614329533,0.0,-0.3530320537283472,0.00995502710962221
0.81,0.6766666666666665,0.01,0.51,1.01,0.7999999999999999,1.0100000000000002,0.3433333333333335,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-0.20546690521843297,-0.35403353633764556,-1.4627695615123901,-0.5656915219614638,0.009955942773817684,-0.37431810604494536,0.00997644243154653,-1.016646931833234
0.01,0.3433333333333335,1.01,0.01,0.01,0.7999999999999999,1.0100000000000002,1.01,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-2.783423550898865,-0.82347597740879,0.009982541192865868,-1.7140454151009108,-3.5879255432085952,-0.37431810604494536,0.00997644243154653,0.00995502710962221
0.01,0.01,0.01,0.01,0.01,0.6,0.01,0.01,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-2.783423550898865,-1.7695502067958968,-1.4627695615123901,-1.7140454151009108,-3.5879255432085952,-1.8564000406763874,-1.7311278852781005,-3.731267316551895
0.01,0.01,0.01,0.01,0.26,0.6,0.01,0.01,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-2.783423550898865,-1.7695502067958968,-1.4627695615123901,-1.7140454151009108,-1.249296614329533,-1.8564000406763874,-1.7311278852781005,-3.731267316551895
0.01,0.01,0.26,0.26,0.01,0.6,0.01,0.01,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,-2.783423550898865,-1.7695502067958968,-0.8979048500016671,-0.9608824981730145,-3.5879255432085952,-1.8564000406763874,-1.7311278852781005,-3.731267316551895
0.01,0.01,0.26,0.26,0.76,0.6,0.01,1.01,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-2.783423550898865,-1.7695502067958968,-0.8979048500016671,-0.9608824981730145,-0.2702133924848854,-1.8564000406763874,-1.7311278852781005,0.00995502710962221
1.01,1.01,0.76,0.01,1.01,0.7999999999999999,0.01,1.01,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.00996225472375035,0.00997569667817465,-0.2513770621017393,-1.7140454151009108,0.009955942773817684,-0.37431810604494536,-1.7311278852781005,0.00995502710962221
0.6100000000000001,1.01,0.76,1.01,1.01,0.7999999999999999,0.6766666666666667,1.01,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.46602680756995235,0.00997569667817465,-0.2513770621017393,0.009976782785986345,0.009955942773817684,-0.37431810604494536,-0.3530320537283472,0.00995502710962221
0.6100000000000001,1.01,0.26,0.51,0.76,1.0,0.6766666666666667,0.676666666666667,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,-0.46602680756995235,0.00997569667817465,-0.8979048500016671,-0.5656915219614638,-0.2702133924848854,0.0,-0.3530320537283472,-0.383431421735464
